Company,TypeName,Inches,Ram,OpSys,Weight_Kg,Price,SSD,HDD,Hybrid,Flash_Storage,Resolution,Touchscreen,Cpu_Brand,Cpu_Proc,Cpu_GHz,Gpu_Type
Vero,Notebook,14.0,2,Windows 10,1.45,11231.424,0,0,0,32,1366x768,False,Intel,Atom,1.44,Intel HD
Toshiba,Notebook,15.6,16,Windows 10,2.4,75924.0,256,0,0,0,1920x1080,False,Intel,Core i7,2.5,Nvidia GeForce
Lenovo,Notebook,15.6,8,Windows 10,2.3,55922.688,256,0,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
HP,Notebook,14.0,4,Windows 10,1.54,53280.0,0,500,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
HP,Notebook,15.6,8,Windows 10,1.84,112065.9552,256,500,0,0,1920x1080,False,Intel,Core i5,2.4,Intel HD
HP,Notebook,14.0,8,Windows 7,1.43,78268.32,256,0,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
MSI,Gaming,17.3,16,Windows 10,3.78,82351.6992,256,1000,0,0,1920x1080,False,Intel,Core i7,2.7,Nvidia GeForce
Lenovo,Gaming,17.3,16,Windows 10,4.6,122010.6672,128,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
Asus,Netbook,11.6,4,Chrome OS,1.2,15339.312,0,0,0,16,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
Lenovo,Notebook,14.0,16,Windows 7,1.1,139593.6,256,0,0,0,2560x1440,False,Intel,Core i7,2.6,Intel HD
HP,Notebook,15.6,8,Windows 10,1.91,52161.12,0,1000,0,0,1920x1080,False,Intel,Core i7,2.7,Nvidia GeForce
Dell,2 in 1 Convertible,15.6,8,Windows 10,2.3,58288.32,256,0,0,0,1920x1080,True,Intel,Core i5,2.7,Intel HD
HP,Notebook,15.6,4,Windows 10,2.04,52161.12,256,0,0,0,1366x768,False,Intel,Core i5,2.5,Intel HD
Dell,Ultrabook,13.3,16,Windows 10,1.2,120093.12,1000,0,0,0,3200x1800,True,Intel,Core i7,2.7,Intel HD
HP,Notebook,15.6,4,Windows 10,2.31,37570.392,0,500,0,0,1366x768,False,Intel,Core i3,2.3,Intel HD
HP,Notebook,15.6,4,No OS,1.96,26586.72,0,500,0,0,1366x768,False,Intel,Core i5,2.5,Intel HD
Acer,Notebook,15.6,8,Windows 10,2.4,23922.72,0,1000,0,0,1366x768,False,AMD,A-Series,2.2,AMD Radeon
Dell,2 in 1 Convertible,13.3,12,Windows 10,1.6,69210.72,256,0,0,0,1920x1080,True,Intel,Core i7,2.7,Intel HD
MSI,Gaming,15.6,16,Windows 10,2.94,96916.32,256,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
Asus,Gaming,17.3,16,No OS,4.0,53173.44,0,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
Dell,Notebook,15.6,4,Windows 10,2.25,29783.52,0,1000,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
Dell,Notebook,15.6,16,Windows 10,2.32,52746.6672,0,2000,0,0,1920x1080,False,Intel,Core i7,2.7,AMD Radeon
MSI,Gaming,15.6,16,Windows 10,1.8,102777.12,256,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
Dell,Ultrabook,13.3,8,Windows 10,1.29,77682.24,256,0,0,0,1920x1080,False,Intel,Core i7,2.7,Intel HD
Asus,Gaming,17.3,64,Windows 10,3.58,211788.0,1000,0,0,0,1920x1080,False,Intel,Core i7,2.7,Nvidia GeForce
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.62,42517.9728,256,0,0,0,1920x1080,True,Intel,Core i7,2.5,Intel HD
Dell,Gaming,15.6,16,Windows 10,3.21,70809.12,256,1000,0,0,3840x2160,False,Intel,Core i7,2.6,Nvidia GeForce
Apple,Ultrabook,12.0,8,Mac OS X,0.92,69264.0,0,0,0,256,2304x1440,False,Intel,Core M,1.1,Intel HD
Dell,Notebook,15.6,4,Windows 10,2.06,25679.8944,0,500,0,0,1366x768,False,Intel,Core i3,2.3,Intel HD
HP,Notebook,15.6,4,Windows 10,2.31,63882.72,0,500,0,0,1366x768,False,Intel,Core i5,2.3,Intel HD
HP,Ultrabook,12.5,8,Windows 7,1.26,63882.72,256,0,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
HP,Notebook,13.3,8,Windows 10,1.49,58075.2,256,0,0,0,1920x1080,False,Intel,Core i7,2.7,Intel HD
Lenovo,Ultrabook,12.5,8,Windows 10,1.3,91294.7472,256,0,0,0,1920x1080,True,Intel,Core i7,2.5,Intel HD
Lenovo,Notebook,17.3,8,Windows 10,3.0,35111.52,0,1000,0,0,1600x900,False,Intel,Core i5,2.3,AMD Radeon
Lenovo,Notebook,15.6,4,Windows 10,2.3,52054.56,0,1000,0,0,1920x1080,False,Intel,Core i5,2.3,Nvidia GeForce
MSI,Gaming,17.3,16,Windows 10,3.78,133146.72,256,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Lenovo,Notebook,15.6,4,Windows 10,2.1,28771.2,0,500,0,0,1366x768,False,Intel,Core i5,2.3,Intel HD
HP,Notebook,15.6,4,Windows 7,2.31,50083.2,0,500,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
Lenovo,Ultrabook,12.5,8,Windows 10,0.99,74538.72,512,0,0,0,2560x1440,True,Intel,Core M,1.2,Intel HD
Lenovo,Gaming,17.3,32,Windows 10,4.6,172627.2,512,0,1000,0,1920x1080,False,Intel,Core i7,2.7,Nvidia GeForce
Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.69,34433.2656,0,0,0,64,1920x1200,True,Intel,Atom,1.44,Intel HD
HP,Ultrabook,13.3,16,Windows 10,1.3,109170.72,512,0,0,0,3840x2160,False,Intel,Core i7,2.7,Intel HD
Dell,Notebook,15.6,8,Windows 10,2.18,39960.0,256,0,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
HP,Notebook,14.0,4,Windows 7,1.54,54931.1472,0,500,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
HP,Workstation,15.6,8,Windows 7,1.9,79653.6,256,0,0,0,1920x1080,False,Intel,Core i7,2.5,AMD Firepro
Lenovo,Notebook,14.0,8,Windows 7,1.7,63882.72,180,0,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
HP,Notebook,13.3,4,Chrome OS,1.29,32767.2,0,0,0,32,3200x1800,False,Intel,Pentium Dual Core,1.5,Intel HD
Acer,Notebook,15.6,4,Windows 10,2.4,20619.36,0,500,0,0,1366x768,False,AMD,A-Series,2.2,AMD Radeon
Dell,Notebook,15.6,4,Linux,2.2,20965.1472,0,500,0,0,1366x768,False,Intel,Pentium Quad Core,1.6,Intel HD
HP,Notebook,15.6,4,No OS,1.86,18434.3472,0,1000,0,0,1366x768,False,Intel,Core i3,2.0,Intel HD
Asus,Gaming,17.3,8,Windows 10,2.7,85194.72,256,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Dell,Ultrabook,13.3,4,Windows 10,1.4,43601.688,256,0,0,0,1920x1080,False,Intel,Core i5,1.6,AMD Radeon
HP,Netbook,12.5,4,Windows 7,2.4,85194.72,128,0,0,0,1366x768,False,Intel,Core i5,2.3,Intel HD
Acer,Notebook,15.6,8,Windows 10,2.4,42570.72,256,1000,0,0,1920x1080,False,Intel,Core i5,2.5,Nvidia GeForce
Dell,Notebook,15.6,8,Windows 10,2.36,34035.264,0,1000,0,0,1920x1080,False,Intel,Core i5,2.5,AMD Radeon
MSI,Gaming,17.3,8,Windows 10,2.6,85194.72,256,0,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
HP,Notebook,15.6,4,Windows 10,1.96,26640.0,0,1000,0,0,1366x768,False,Intel,Pentium Quad Core,1.6,Intel HD
Asus,Gaming,17.3,16,Windows 10,4.3,122490.72,128,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
Dell,Ultrabook,12.5,4,Windows 7,1.5,60480.792,0,500,0,0,1366x768,False,Intel,Core i3,2.3,Intel HD
Dell,Ultrabook,12.5,4,Windows 7,1.5,62176.1616,128,0,0,0,1366x768,False,Intel,Core i3,2.3,Intel HD
Acer,Notebook,15.6,4,Chrome OS,2.2,11135.52,16,0,0,0,1366x768,False,Intel,Celeron Dual Core,1.5,Intel HD
HP,Workstation,17.3,8,Windows 7,3.0,154458.72,0,1000,0,0,1920x1080,False,Intel,Core i7,2.6,AMD Firepro
Lenovo,Gaming,15.6,16,Windows 10,2.4,63882.72,512,0,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Dell,Ultrabook,12.5,8,Windows 7,1.5,75289.968,256,0,0,0,1366x768,False,Intel,Core i5,2.3,Intel HD
MSI,Gaming,17.3,8,Windows 10,2.9,80516.2032,128,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
Lenovo,2 in 1 Convertible,15.6,4,Windows 10,2.1,46193.76,256,0,0,0,1920x1080,True,Intel,Core i5,2.3,Intel HD
HP,Notebook,15.6,4,Windows 10,2.1,21205.44,0,1000,0,0,1920x1080,False,AMD,A-Series,2.5,AMD Radeon
Asus,Gaming,15.6,16,Windows 10,2.59,71341.92,128,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
HP,Notebook,13.3,8,Windows 10,1.16,90522.72,256,0,0,0,3200x1800,True,Intel,Core M,1.1,Intel HD
Dell,Notebook,15.6,4,Windows 7,2.24,40980.312,0,500,0,0,1366x768,False,Intel,Core i5,2.3,AMD Radeon
Lenovo,Notebook,15.6,4,Windows 10,2.1,22857.12,128,0,0,0,1366x768,False,Intel,Core i3,2.0,Intel HD
HP,Ultrabook,13.3,8,Windows 10,1.16,104908.32,512,0,0,0,1920x1080,False,Intel,Core i7,2.5,Intel HD
Lenovo,2 in 1 Convertible,10.1,4,Android,0.69,29250.72,0,0,0,64,1920x1200,True,Intel,Atom,1.44,Intel HD
Dell,Ultrabook,13.3,8,Windows 10,1.23,73473.12,256,0,0,0,1920x1080,False,Intel,Core i7,2.4,Intel Iris
Lenovo,Gaming,17.3,16,Windows 10,4.6,146519.4672,256,0,1000,0,1920x1080,False,Intel,Core i7,2.7,Nvidia GeForce
Razer,Ultrabook,12.5,8,Windows 10,1.25,54825.12,256,0,0,0,3840x2160,True,Intel,Core i7,2.5,Intel HD
Toshiba,Ultrabook,13.3,16,Windows 10,1.05,118601.28,512,0,0,0,1920x1080,False,Intel,Core i7,2.7,Intel HD
Asus,Gaming,17.3,8,Windows 10,3.52,69929.4672,128,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
Vero,Notebook,13.3,4,Windows 10,1.35,10442.88,0,0,0,32,1920x1080,False,Intel,Atom,1.44,Intel HD
HP,Notebook,13.3,8,Windows 10,1.16,90043.2,256,0,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
HP,Notebook,14.0,8,Windows 7,1.43,80612.64,256,0,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
Dell,Notebook,15.6,4,Linux,2.09,27899.0064,0,500,0,0,1366x768,False,Intel,Core i5,2.3,Intel HD
Asus,Notebook,15.6,4,Windows 10,2.0,23176.8,0,1000,0,0,1366x768,False,Intel,Core i3,2.4,Intel HD
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.8,88924.32,256,0,0,0,1920x1080,True,Intel,Core i7,2.5,Intel HD
Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.69,25521.12,0,0,0,64,1920x1200,True,Intel,Atom,1.44,Intel HD
HP,Ultrabook,12.5,8,Windows 7,1.26,100965.6,256,0,0,0,1366x768,False,Intel,Core i5,2.4,Intel HD
Lenovo,Gaming,15.6,8,No OS,2.4,52693.92,128,1000,0,0,1920x1080,False,Intel,Core i5,2.5,Nvidia GeForce
HP,Gaming,17.3,8,Windows 10,3.35,60153.12,128,1000,0,0,1920x1080,False,Intel,Core i5,2.3,Nvidia GeForce
HP,Notebook,15.6,8,Windows 10,2.04,33513.12,0,2000,0,0,1366x768,False,Intel,Core i7,2.7,Intel HD
Lenovo,2 in 1 Convertible,14.0,8,Windows 7,1.8,109244.2464,512,0,0,0,1920x1080,True,Intel,Core i7,2.6,Nvidia Quadro
Asus,Notebook,14.0,4,Windows 10,1.5,14811.84,0,0,0,32,1366x768,False,Intel,Celeron Dual Core,1.1,Intel HD
HP,Ultrabook,15.6,8,Windows 10,1.84,40066.56,256,0,0,0,1920x1080,False,Intel,Core i7,2.7,Intel HD
Acer,Notebook,15.6,4,Windows 10,2.23,32820.48,0,1000,0,0,1920x1080,False,Intel,Core i5,2.5,Nvidia GeForce
Lenovo,Notebook,15.6,16,Windows 10,2.5,58554.72,0,0,1000,0,1920x1080,False,Intel,Core i7,2.5,AMD Radeon
HP,Workstation,17.3,8,Windows 7,3.0,210424.032,256,0,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia Quadro
Dell,Notebook,15.6,8,Windows 10,2.5,41771.52,0,1000,0,0,1366x768,False,Intel,Core i5,2.5,AMD Radeon
MSI,Gaming,17.3,16,Windows 10,3.78,127818.72,256,1000,0,0,1920x1080,False,Intel,Core i7,2.7,Nvidia GeForce
HP,Ultrabook,15.6,8,Windows 7,1.88,115709.2416,256,0,0,0,1920x1080,False,Intel,Core i7,2.5,Intel HD
Lenovo,2 in 1 Convertible,14.0,16,Windows 10,2.8,130003.2,512,0,0,0,2560x1440,True,Intel,Core i7,2.6,Intel HD
MSI,Gaming,15.6,8,Windows 10,2.4,60888.384,128,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,86793.12,256,0,0,0,1920x1080,True,Intel,Core i5,2.4,Intel HD
HP,Workstation,15.6,8,Windows 7,2.59,118761.12,256,0,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia Quadro
HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,95850.72,256,0,0,0,2560x1440,True,Intel,Core i7,2.6,Intel HD
HP,Workstation,15.6,8,Windows 7,2.0,101178.72,256,0,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia Quadro
HP,Ultrabook,12.5,8,Windows 7,1.26,122381.496,256,0,0,0,1920x1080,False,Intel,Core i7,2.5,Intel HD
Dell,Notebook,15.6,8,Windows 10,2.18,53807.472,256,0,0,0,1920x1080,False,Intel,Core i7,2.7,Nvidia GeForce
HP,Notebook,15.6,8,Windows 7,1.88,84129.12,256,0,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.27,124621.92,256,0,0,0,2560x1440,True,Intel,Core i7,2.5,Intel HD
Lenovo,Notebook,15.6,4,No OS,1.9,18061.92,0,1000,0,0,1366x768,False,Intel,Core i3,2.0,Intel HD
HP,Notebook,15.6,4,Windows 10,1.86,15824.16,0,500,0,0,1366x768,False,AMD,E-Series,1.8,AMD Radeon
Lenovo,Notebook,15.6,8,No OS,2.32,31914.72,0,1000,0,0,1920x1080,False,Intel,Core i5,2.3,AMD Radeon
Dell,Gaming,15.6,8,Windows 10,2.62,63882.72,0,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Dell,Notebook,15.6,8,Windows 10,2.04,119916.2304,256,0,0,0,3840x2160,True,Intel,Core i5,2.3,Nvidia GeForce
HP,Notebook,15.6,4,Windows 10,1.91,25515.2592,256,0,0,0,1920x1080,False,AMD,A-Series,2.5,AMD Radeon
MSI,Gaming,17.3,16,Windows 10,2.7,79536.384,256,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Lenovo,Ultrabook,14.0,12,Windows 7,1.4,122490.72,512,0,0,0,1920x1080,False,Intel,Core i7,2.6,Intel HD
Lenovo,Notebook,15.6,8,Windows 10,2.5,42010.7472,0,0,1000,0,1920x1080,False,Intel,Core i5,2.3,AMD Radeon
HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,108744.48,512,0,0,0,2560x1440,True,Intel,Core i7,2.6,Intel HD
Lenovo,Ultrabook,14.0,8,Windows 7,1.7,79866.72,256,0,0,0,1920x1080,False,Intel,Core i7,2.6,Intel HD
MSI,Gaming,14.0,16,Windows 10,1.7,94252.32,256,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
HP,Gaming,15.6,8,Windows 10,2.62,47898.72,0,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Lenovo,Notebook,15.6,8,Windows 10,2.2,24455.52,0,1000,0,0,1366x768,False,Intel,Core i3,2.0,Intel HD
HP,Notebook,15.6,4,No OS,2.1,25414.0272,0,500,0,0,1366x768,False,Intel,Core i5,2.3,Intel HD
Dell,Gaming,15.6,8,Windows 10,2.62,79813.44,128,1000,0,0,3840x2160,False,Intel,Core i7,2.8,Nvidia GeForce
Lenovo,Notebook,15.6,8,Windows 10,1.95,74059.2,256,0,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
Lenovo,Notebook,15.6,4,Windows 10,2.2,24935.04,0,1000,0,0,1920x1080,False,Intel,Core i3,2.0,Nvidia GeForce
HP,Notebook,14.0,2,Windows 10,1.44,13266.72,0,0,0,32,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
MSI,Gaming,15.6,8,Windows 10,2.2,44701.92,0,1000,0,0,1920x1080,False,Intel,Core i7,2.7,Nvidia GeForce
HP,Notebook,15.6,8,Windows 10,1.96,36177.12,256,0,0,0,1920x1080,False,Intel,Core i7,2.5,Intel HD
HP,Notebook,15.6,16,Windows 10,2.1,61751.52,512,0,0,0,1920x1080,False,Intel,Core i7,1.8,Intel UHD
Asus,Notebook,15.6,4,Windows 10,2.2,19660.32,0,500,0,0,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
Lenovo,Notebook,15.6,4,No OS,2.1,21205.44,0,500,0,0,1366x768,False,Intel,Core i5,2.3,Intel HD
Lenovo,Notebook,15.6,8,No OS,2.2,37775.52,0,1000,0,0,1920x1080,False,Intel,Core i7,2.7,Nvidia GeForce
Asus,Notebook,14.0,4,Windows 10,2.0,40972.32,256,0,0,0,1920x1080,False,Intel,Core i3,2.4,Intel HD
Lenovo,Notebook,15.6,4,Windows 7,2.32,43956.0,0,0,1000,0,1920x1080,False,Intel,Core i7,2.5,Intel HD
Lenovo,Gaming,15.6,16,Windows 10,3.31,69530.4,512,0,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
MSI,Gaming,15.6,16,Windows 10,1.91,114731.5536,128,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
HP,Notebook,15.6,4,Windows 10,2.07,34632.0,0,500,0,0,1366x768,False,Intel,Core i3,2.3,Intel HD
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.36,87219.36,256,0,0,0,2560x1440,True,Intel,Core i5,2.3,Intel HD
Lenovo,Ultrabook,15.6,6,Windows 10,1.54,44275.68,256,0,0,0,1920x1080,False,Intel,Core i7,2.7,Nvidia GeForce
Dell,Notebook,15.6,8,Linux,1.98,47686.1328,256,0,0,0,1920x1080,False,Intel,Core i7,2.7,Nvidia GeForce
Acer,Notebook,15.6,4,Windows 10,2.1,17742.24,0,500,0,0,1366x768,False,Intel,Celeron Dual Core,2.0,Intel HD
HP,Notebook,15.6,6,Windows 10,2.18,42570.72,0,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
Asus,Gaming,15.6,8,Windows 10,2.591,48431.52,256,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
Dell,2 in 1 Convertible,15.6,16,Windows 10,2.09,62817.12,512,0,0,0,1920x1080,True,Intel,Core i7,2.7,Intel HD
Acer,Notebook,15.6,4,Windows 10,2.23,36816.48,256,0,0,0,1920x1080,False,Intel,Core i5,2.5,Nvidia GeForce
Dell,Ultrabook,13.3,8,Linux,1.23,58554.72,256,0,0,0,3200x1800,True,Intel,Core i5,2.4,Intel HD
Acer,Gaming,17.3,16,Windows 10,4.2,138474.72,256,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Lenovo,Gaming,15.6,8,Windows 10,2.4,43636.32,0,1000,0,0,1920x1080,False,Intel,Core i5,2.5,Nvidia GeForce
Samsung,2 in 1 Convertible,12.3,4,Chrome OS,1.15,35111.52,0,0,0,32,2400x1600,True,Samsung,Cortex,2.0,ARM Mali
HP,Notebook,15.6,4,Windows 10,1.86,25840.8,0,500,0,0,1366x768,False,Intel,Core i5,2.5,Intel HD
Apple,Ultrabook,12.0,8,Mac OS X,0.92,61964.64,0,0,0,256,2304x1440,False,Intel,Core M,1.1,Intel HD
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.6,63882.72,256,0,0,0,1920x1080,True,Intel,Core i5,2.5,Intel HD
HP,Notebook,15.6,12,Windows 10,2.21,70702.56,128,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Lenovo,Notebook,15.6,4,No OS,1.9,19607.04,0,1000,0,0,1366x768,False,Intel,Core i3,2.0,AMD Radeon
Asus,Gaming,17.3,16,Windows 10,4.3,114552.0,512,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
Acer,Notebook,15.6,4,Linux,2.1,14492.16,0,1000,0,0,1366x768,False,Intel,Celeron Dual Core,2.0,Intel HD
MSI,Gaming,17.3,16,Windows 10,2.43,109165.392,256,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Dell,Notebook,15.6,4,Windows 10,2.3,26586.72,128,0,0,0,1366x768,False,Intel,Core i3,2.0,AMD Radeon
Lenovo,Notebook,15.6,8,No OS,2.2,33513.12,0,500,0,0,1366x768,False,Intel,Core i7,2.5,Nvidia GeForce
Dell,Ultrabook,13.3,16,Windows 10,1.2,142790.4,512,0,0,0,3200x1800,True,Intel,Core i7,2.7,Intel HD
Asus,Gaming,15.6,8,Windows 10,2.2,62284.32,0,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
Dell,Notebook,15.6,8,Windows 10,2.36,47365.92,256,0,0,0,1920x1080,False,Intel,Core i5,2.5,AMD Radeon
HP,Notebook,15.6,8,Windows 10,1.91,30849.12,256,0,0,0,1366x768,False,Intel,Core i5,2.5,Intel HD
Lenovo,Notebook,15.6,4,Windows 10,2.2,15930.72,0,500,0,0,1366x768,False,AMD,E-Series,2.2,AMD Radeon
Acer,Notebook,17.3,8,Windows 10,3.3,33513.12,0,1000,0,0,1600x900,False,Intel,Core i3,2.0,Nvidia GeForce
Asus,Gaming,15.6,16,Windows 10,2.2,130482.72,256,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Apple,Ultrabook,12.0,8,Mac OS X,0.92,68145.12,0,0,0,512,2304x1440,False,Intel,Core M,1.2,Intel HD
Asus,Notebook,15.6,16,Windows 10,2.2,93186.72,128,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
MSI,Gaming,17.3,16,Windows 10,2.43,103842.1872,256,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
Dell,2 in 1 Convertible,15.6,8,Windows 10,2.191,53226.72,256,0,0,0,1920x1080,True,Intel,Core i5,2.5,Intel HD
Asus,Gaming,17.3,16,Windows 10,2.9,103842.72,256,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Acer,Netbook,11.6,2,Chrome OS,1.3,9270.72,32,0,0,0,1366x768,False,Intel,Celeron Dual Core,1.5,Intel HD
Acer,Notebook,17.3,4,Windows 10,3.3,31861.44,0,1000,0,0,1600x900,False,Intel,Core i3,2.0,Nvidia GeForce
Lenovo,Notebook,17.3,8,No OS,2.8,28717.92,0,1000,0,0,1600x900,False,Intel,Core i5,2.5,Intel HD
Lenovo,Gaming,15.6,8,Windows 10,2.6,67772.16,128,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
Acer,2 in 1 Convertible,14.0,8,Windows 10,1.2,61218.72,256,0,0,0,1920x1080,True,Intel,Core i7,1.3,Intel HD
Lenovo,Notebook,15.6,8,Windows 10,2.3,81465.12,256,0,0,0,1920x1080,False,Intel,Core i7,2.6,Intel HD
MSI,Gaming,15.6,8,Windows 10,2.2,78647.1408,128,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
HP,Notebook,15.6,6,Windows 10,2.1,28185.12,0,1000,0,0,1920x1080,False,AMD,A-Series,2.7,AMD Radeon
Dell,Ultrabook,12.5,8,Windows 7,1.26,91288.3536,256,0,0,0,1920x1080,True,Intel,Core i5,2.4,Intel HD
Dell,2 in 1 Convertible,15.0,4,Windows 10,2.08,27119.52,0,500,0,0,1920x1080,True,Intel,Core i3,2.4,Intel HD
Asus,Notebook,15.6,4,Windows 10,2.65,16463.52,0,1000,0,0,1366x768,False,Intel,Pentium Quad Core,1.6,Intel HD
Dell,Ultrabook,13.3,8,Windows 10,1.29,78694.56,256,0,0,0,3200x1800,True,Intel,Core i7,2.7,Intel HD
Dell,Notebook,15.6,4,Linux,2.18,27804.7008,0,1000,0,0,1366x768,False,Intel,Core i5,2.5,Intel HD
Lenovo,Gaming,15.6,16,Windows 10,2.6,54825.12,128,1000,0,0,1920x1080,True,Intel,Core i7,2.6,Nvidia GeForce
MSI,Gaming,15.6,8,Windows 10,2.2,61218.72,128,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Lenovo,Netbook,12.5,16,Windows 10,1.3,87912.0,512,0,0,0,1920x1080,True,Intel,Core i7,2.5,Intel HD
Razer,Gaming,14.0,16,Windows 10,1.95,186426.72,1000,0,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Dell,Notebook,15.6,8,Windows 10,2.3,24988.8528,0,1000,0,0,1366x768,True,Intel,Core i3,2.4,Intel HD
MSI,Gaming,17.3,16,Windows 10,2.7,85141.44,256,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Apple,Ultrabook,11.6,4,Mac OS X,1.08,51095.52,0,0,0,256,1366x768,False,Intel,Core i5,1.6,Intel HD
HP,Notebook,15.6,4,Windows 10,2.1,25467.84,0,1000,0,0,1920x1080,False,Intel,Core i3,2.0,Intel HD
HP,Ultrabook,14.0,8,Windows 7,1.54,117119.5632,256,0,0,0,2560x1440,False,Intel,Core i7,2.5,Intel HD
Dell,Notebook,15.6,4,Windows 7,2.24,39267.36,0,500,0,0,1366x768,False,Intel,Core i5,2.3,Intel HD
MSI,Gaming,15.6,8,Windows 10,2.3,62284.32,128,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
Lenovo,Notebook,13.3,16,Windows 10,1.4,79866.72,512,0,0,0,1920x1080,False,Intel,Core i7,2.7,Intel HD
Lenovo,Notebook,15.6,6,Windows 10,2.2,31838.5296,256,0,0,0,1920x1080,False,AMD,A-Series,3.6,AMD Radeon
Asus,Ultrabook,13.3,8,Windows 10,1.45,68198.4,256,0,0,0,1920x1080,False,Intel,Core i7,2.5,Intel HD
Acer,Notebook,15.6,4,Linux,2.4,19276.704,0,500,0,0,1366x768,False,Intel,Core i3,2.0,Intel HD
Dell,2 in 1 Convertible,17.3,16,Windows 10,2.77,95850.72,512,0,0,0,1920x1080,True,Intel,Core i7,2.7,Nvidia GeForce
HP,Notebook,14.0,4,Windows 7,1.54,58607.4672,256,0,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
Dell,Notebook,14.0,4,Windows 10,1.6,46620.0,0,500,0,0,1366x768,False,Intel,Core i5,2.5,Intel HD
